ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6
585,50000,1,2,2,42,0,0,0,0,0,0
4903,180000,2,2,1,27,2,2,0,0,0,0
23149,1.00E+05,2,2,1,41,2,-1,0,0,0,0
14273,60000,2,2,3,49,0,0,2,2,0,0
24055,310000,1,2,2,26,0,0,0,0,0,0
14269,330000,1,1,2,32,-1,2,2,-1,-1,-1
3612,5.00E+05,2,2,1,41,-1,-1,-1,-1,-1,-1
11552,150000,1,2,2,38,-1,-1,-1,-1,-1,2
22280,50000,2,2,1,30,0,0,0,0,0,0
643,210000,2,2,2,32,0,0,0,0,0,0
7383,180000,2,1,1,47,-1,-1,-1,-1,0,-1
19138,380000,2,3,1,35,0,0,0,0,0,0
21506,230000,2,1,2,27,-2,-2,-2,-2,-2,-2
7197,80000,2,2,1,35,-1,-1,-1,-1,-1,0
12944,70000,2,2,2,30,0,0,0,0,0,0
9327,360000,1,1,2,30,0,0,0,0,0,0
20731,420000,1,1,2,33,1,2,2,-2,-2,-2
9368,130000,2,1,1,36,-1,-1,-1,-1,-1,-1
19827,20000,2,3,1,43,0,0,0,0,0,0
22343,290000,2,1,2,26,-1,-1,-2,-1,-1,-1
18436,320000,2,1,2,25,0,0,0,0,0,0
13791,50000,1,2,1,37,0,0,0,0,0,0
10295,180000,2,3,2,29,-2,-2,-2,-2,-2,-2
21743,20000,2,2,1,24,0,0,2,0,0,2
18378,140000,2,1,2,23,0,0,0,0,0,0
19615,290000,2,1,2,30,0,0,0,0,0,0
7903,20000,2,2,1,40,0,0,0,0,0,0
13510,30000,2,3,3,48,0,0,2,0,0,0
11697,2.00E+05,2,3,1,28,-1,-1,2,-1,0,-1
3186,30000,1,1,2,28,-1,2,2,0,0,0
11880,70000,2,2,2,24,0,0,-2,-1,-1,-1
15973,30000,2,1,1,48,0,0,0,2,2,2
8952,20000,1,3,1,28,1,-2,-2,-2,-2,-2
2503,1.00E+05,2,2,2,30,0,0,0,0,-2,-2
23759,5.00E+05,2,2,1,52,0,0,0,0,0,0
11311,30000,1,2,2,27,0,0,0,0,0,0
14315,80000,1,2,1,60,2,2,2,2,2,2
8942,230000,1,2,2,30,0,0,0,0,0,0
23439,650000,2,3,2,39,0,0,-1,-1,-2,-1
21095,2.00E+05,1,2,1,36,0,0,0,-2,-1,0
23604,90000,2,2,1,44,2,2,-1,-1,-1,-1
5398,320000,1,2,1,55,0,0,0,0,0,0
2630,30000,2,2,1,32,2,2,0,0,0,-1
6078,1.00E+05,2,2,2,26,0,0,0,-1,0,0
12832,20000,1,2,2,24,2,0,0,2,2,2
2405,20000,1,2,2,38,-1,-1,-1,0,0,-1
6127,490000,1,1,1,29,-1,-1,-1,-1,0,-1
5122,2.00E+05,1,1,1,37,-1,2,-1,-1,-1,-1
12519,390000,1,1,2,26,2,0,0,0,0,0
6837,60000,1,2,2,36,0,0,0,0,0,0
16837,1.00E+05,1,5,1,38,0,0,0,0,0,0
8524,40000,1,2,2,26,3,3,2,2,2,2
9827,280000,2,1,2,28,1,-1,-1,0,-1,-1
9127,180000,2,2,1,32,0,0,0,0,0,0
2371,210000,1,2,2,28,0,0,0,0,0,0
14835,2.00E+05,1,1,2,37,0,0,0,0,0,0
19364,130000,2,3,1,43,0,0,0,0,0,0
22644,420000,2,3,1,42,-2,-2,-2,-2,-2,-2
20234,1.00E+05,2,3,1,54,0,0,0,0,0,0
2281,20000,2,2,2,41,0,0,0,0,0,0
145,20000,1,1,2,29,-1,-1,-1,-1,0,-1
9231,50000,1,2,2,25,1,-2,-2,-2,-2,-2
4011,140000,2,3,2,31,0,0,0,0,0,0
17941,70000,1,2,2,44,2,2,2,2,2,2
4064,240000,1,1,2,29,1,-2,-2,-2,-2,-2
15650,210000,2,2,1,36,-1,-1,-1,-2,-2,-2
14225,360000,2,2,2,44,-1,-1,-1,-1,-1,-1
24053,2.00E+05,1,3,2,28,0,0,0,0,0,0
19598,210000,2,1,2,32,1,-1,-1,-1,-1,-1
22048,140000,2,2,1,28,-1,2,-1,-1,-1,-1
14800,30000,2,1,1,41,0,0,0,0,0,-2
1227,240000,2,3,1,41,-1,-1,-2,-1,-1,-1
3518,450000,2,1,2,36,1,-2,-1,-1,-2,-2
2488,2.00E+05,1,2,1,46,1,-1,-1,-1,-1,-1
3800,140000,2,2,2,27,1,-2,-2,-2,-2,-2
12644,50000,1,1,2,27,-2,-2,-2,-2,-2,-2
18393,230000,2,2,2,24,-1,-1,-1,-1,-1,0
16526,3.00E+05,1,1,2,26,-2,-2,-2,-2,-2,-2
6823,140000,2,2,1,27,0,0,0,0,0,0
7050,50000,2,2,1,34,-1,-1,-1,-1,-1,-1
22817,260000,2,2,1,33,0,0,0,0,0,0
3270,20000,2,2,1,45,0,0,0,0,0,-2
12085,60000,1,1,2,27,0,0,0,0,0,2
10799,70000,1,2,2,43,0,0,0,0,0,0
12240,2.00E+05,2,2,2,29,0,0,0,0,0,0
6742,40000,2,2,2,27,0,0,0,0,0,0
823,150000,1,2,1,50,-1,0,0,2,0,0
14100,140000,1,1,2,27,0,0,0,0,0,0
6158,220000,1,3,1,44,-1,-1,-1,-1,-1,0
6524,1.00E+05,1,2,1,36,0,0,0,0,0,0
12024,50000,1,3,1,41,0,0,0,0,0,0
1052,270000,2,3,2,33,0,-1,-1,-1,0,0
1104,150000,2,3,2,28,-2,-1,-1,-1,-1,-1
23757,3.00E+05,2,1,1,59,-1,-1,-1,-1,-1,-1
10470,80000,2,3,2,54,0,-1,-1,0,0,0
18813,260000,2,2,2,27,-1,-1,-1,-1,-1,-1
13808,50000,2,2,2,26,0,0,2,2,2,2
5970,170000,2,2,1,34,0,0,0,0,0,0
23707,410000,2,2,1,50,0,0,0,0,0,0
2960,280000,2,3,2,33,-1,-1,-1,-1,-1,-1
7112,270000,1,1,2,40,0,0,0,0,0,0
6494,50000,1,2,2,34,2,2,0,0,0,-1
12277,290000,1,2,2,35,-1,-1,-1,-2,-2,-1
2744,2.00E+05,2,1,2,27,0,0,0,0,0,0
10649,10000,1,1,2,22,0,0,0,0,0,3
2335,140000,2,2,2,26,0,0,0,0,-1,-1
18405,360000,2,2,2,23,0,0,-2,-2,-2,-2
14622,5.00E+05,2,1,2,27,-1,-1,-1,-2,-2,-1
9089,50000,1,3,0,50,0,0,0,-1,-1,-1
12956,280000,2,1,2,62,2,2,2,2,2,2
20691,270000,1,1,2,36,-1,0,-1,-1,-1,-1
15416,170000,2,1,1,52,-2,-1,0,0,-1,-1
4745,120000,1,1,2,41,1,-2,-2,-1,0,0
21599,30000,2,2,2,21,0,0,0,0,0,0
18751,310000,2,2,2,26,0,0,0,0,0,0
20029,210000,2,1,1,43,1,-2,-2,-2,-2,-2
16956,190000,1,3,1,50,0,0,0,0,2,0
3317,5.00E+05,2,1,2,31,0,0,0,0,0,0
21066,150000,1,1,1,37,0,0,0,0,0,2
14019,50000,1,2,1,30,0,0,0,0,0,0
16711,30000,1,3,1,41,1,2,2,0,0,0
22466,5.00E+05,2,3,2,44,0,0,0,0,0,0
15314,80000,2,3,1,39,0,0,0,0,0,0
18231,3.00E+05,1,3,1,56,0,0,0,0,0,-1
14099,20000,1,2,1,45,2,2,0,0,0,0
10316,160000,2,1,2,32,-1,-1,-1,-1,-1,-1
11759,60000,2,2,2,57,0,0,0,0,0,0
11459,20000,1,2,2,41,0,0,0,0,0,0
4341,380000,2,1,1,34,2,2,2,2,2,2
14939,310000,2,2,2,35,0,0,0,0,0,0
17427,30000,2,2,2,39,0,0,0,2,0,0
13205,4.00E+05,1,2,2,35,0,0,-2,-1,0,0
9545,230000,2,1,2,29,-1,-1,-1,-1,-1,-1
7823,70000,2,2,2,25,0,0,0,0,0,0
1298,2.00E+05,2,2,1,34,-2,-2,-2,-1,-1,-1
7405,20000,2,1,1,34,0,0,0,0,0,0
9894,90000,1,1,1,53,0,0,0,0,0,0
22840,120000,2,3,1,38,0,0,0,0,0,0
8800,3.00E+05,2,2,2,31,-1,0,0,0,0,0
8445,320000,2,1,2,30,-2,-2,-2,-2,-2,-2
17800,50000,1,1,2,23,0,0,0,0,0,0
18129,50000,1,3,2,38,0,0,0,0,-2,-2
20940,50000,1,3,1,37,0,0,0,0,0,0
22181,1.00E+05,2,1,2,28,0,0,0,-1,-1,-1
1467,140000,2,1,2,23,1,-2,-2,-2,-2,-2
22616,250000,2,2,1,40,-2,-2,-2,-2,-2,-2
5867,250000,1,2,2,30,0,0,0,0,0,0
7868,60000,2,2,2,44,0,0,0,-1,-1,-2
7172,360000,2,3,1,39,-1,-1,-1,-1,-1,-2
15370,140000,2,2,1,45,0,0,0,0,2,2
16568,80000,1,2,2,29,1,2,0,0,2,0
22757,120000,2,2,1,35,0,0,0,0,-2,-2
18397,20000,2,1,2,24,-2,2,2,2,2,0
20416,20000,1,3,2,25,0,0,2,3,2,2
19063,140000,2,1,2,29,0,0,0,0,0,0
16834,10000,1,2,1,45,1,2,2,2,2,0
13862,110000,2,3,1,44,0,0,0,0,0,0
16265,70000,2,2,1,40,1,2,2,0,0,0
9467,350000,1,2,2,51,0,0,0,0,0,0
6178,50000,1,2,2,35,0,0,0,0,0,-1
18503,150000,2,2,2,26,0,0,0,0,0,0
20087,30000,2,3,2,45,-2,-2,-2,-2,-2,-2
1563,140000,1,2,2,44,0,0,0,0,0,0
19626,160000,2,2,1,37,0,-1,-1,-1,0,-1
9098,20000,1,3,2,56,0,0,0,0,0,0
20780,120000,1,1,1,32,0,0,0,0,-2,-2
7225,140000,2,2,1,37,-1,-1,-1,-1,-1,-1
19963,260000,2,1,1,42,0,0,-1,-1,0,-1
11105,30000,2,2,2,23,4,3,2,2,2,2
16417,410000,2,1,1,44,-2,-2,-2,-2,-2,-2
5945,290000,2,1,2,31,0,0,0,0,0,-1
16666,2.00E+05,1,2,1,45,-1,0,-1,-1,0,-1
18888,5.00E+05,2,2,2,31,-2,-2,-2,-2,-2,-2
1734,130000,1,1,2,27,0,0,0,0,0,0
6533,2.00E+05,2,2,1,36,-1,-1,-1,-1,-1,-1
19834,210000,2,2,1,40,0,0,0,0,0,0
19298,3.00E+05,2,3,1,40,-2,-2,-2,-2,-2,-2
16382,50000,2,2,2,40,0,0,0,0,0,0
20764,5.00E+05,1,2,1,44,-2,-1,-1,0,0,0
498,20000,1,2,2,23,0,0,2,0,0,0
18383,50000,2,3,2,22,2,-1,-1,2,0,0
11564,1.00E+05,1,1,1,43,0,0,0,0,0,0
11413,30000,1,2,1,31,0,0,0,0,0,0
19418,220000,2,3,1,45,0,0,0,0,0,0
9282,80000,2,2,2,23,-1,-1,0,0,0,0
22111,2.00E+05,2,1,2,29,-1,-1,-1,-1,0,0
10536,80000,2,2,2,27,0,0,0,0,0,0
3818,50000,1,2,1,48,0,0,0,0,0,0
4179,280000,1,1,2,31,-1,-1,-1,-1,-1,-1
11363,60000,2,2,2,24,1,-2,-2,-2,-1,-1
18563,90000,2,2,2,25,0,0,0,0,0,0
5436,240000,2,2,2,41,0,0,0,0,0,0
7724,280000,1,2,1,37,0,0,0,0,0,0
18654,90000,2,1,2,29,0,0,0,0,0,0
8910,50000,1,3,1,38,-1,-1,-1,-1,-1,0
8489,180000,1,1,2,32,0,0,0,0,0,0
13528,120000,1,1,2,27,0,0,2,0,0,0
9603,180000,2,3,2,30,0,0,0,0,0,0
8736,80000,1,1,2,26,1,2,2,0,0,0
62,70000,1,2,1,39,0,0,0,0,0,-1
20730,280000,1,3,1,46,-1,-1,-1,0,0,0
1660,20000,2,3,2,22,0,0,0,0,-1,-1
3566,140000,1,1,2,27,-1,-1,-1,0,-1,-1
7872,90000,2,2,1,45,0,0,0,0,-1,0
12544,80000,2,3,2,28,0,0,0,0,0,0
22019,80000,2,2,2,27,0,0,0,0,0,0
23080,170000,2,2,2,47,0,0,0,0,0,0
9135,260000,1,2,1,43,0,0,0,0,0,0
3973,240000,1,2,2,35,-1,-1,-1,-1,-1,0
14808,30000,1,2,2,29,1,3,2,0,0,0
1617,20000,1,2,3,35,1,-2,-2,-2,-2,-2
21725,30000,2,3,2,26,2,3,2,0,0,0
16009,50000,2,1,2,22,0,0,0,0,0,0
12953,40000,2,2,1,23,2,3,2,2,2,0
2857,20000,1,2,2,34,0,0,0,0,0,0
22538,50000,2,2,1,41,0,0,0,0,0,0
15648,2.00E+05,2,2,2,34,0,0,0,-2,-2,-2
1598,110000,2,1,2,29,0,0,2,0,0,0
10304,210000,2,1,1,51,-1,-1,-2,-2,-2,-2
6904,80000,2,2,2,24,1,-2,-2,-1,-1,-1
14304,20000,1,2,1,27,0,0,0,3,2,0
8716,2.00E+05,2,1,2,44,0,0,0,0,0,-1
7937,170000,2,1,2,29,-2,-2,-2,-1,0,0
6659,90000,1,2,1,39,0,0,0,0,2,2
19651,2.00E+05,2,2,1,32,0,0,0,0,0,0
21765,320000,2,1,2,24,0,0,0,0,0,0
17300,260000,2,2,1,36,0,0,0,0,0,0
7601,20000,2,2,3,46,1,-2,-1,0,0,-1
11920,150000,2,1,2,33,-1,-1,-2,-2,-2,-2
14946,40000,2,1,2,24,0,0,0,0,2,0
7617,50000,1,3,1,51,2,0,0,0,0,0
2581,360000,2,2,2,31,0,0,-2,-2,-2,-2
17813,10000,1,2,2,22,1,2,2,2,2,2
21408,30000,2,3,1,30,-1,-1,-1,-1,0,0
21663,60000,2,2,2,24,0,0,0,0,0,0
10433,5.00E+05,1,1,2,49,-2,-2,-2,-2,-2,-2
19329,140000,2,3,1,40,2,0,0,0,2,2
7948,310000,2,2,1,48,-2,-2,-2,-2,-2,-2
14724,260000,1,3,1,49,-2,-2,-2,-1,-1,-2
3051,160000,1,2,2,26,0,0,0,0,-1,0
16761,110000,1,3,2,38,0,0,0,0,0,0
8376,2.00E+05,2,3,1,36,1,-2,-2,-1,-1,-1
5529,70000,2,1,2,30,0,-1,-1,2,0,0
18572,180000,2,1,2,27,-1,-1,-1,-1,-1,-1
10248,120000,2,2,1,35,1,-2,-2,-2,-1,2
6620,3.00E+05,2,2,2,48,-2,-2,-2,-2,-2,-2
23090,220000,2,2,1,38,2,0,0,0,0,0
9804,240000,2,2,1,42,1,2,0,0,-1,-1
13740,40000,1,3,2,43,2,2,7,7,7,7
4500,70000,2,2,2,23,0,0,0,0,0,0
23952,50000,1,2,2,24,0,0,0,-1,0,0
9690,240000,1,1,1,46,-2,-2,-2,-2,-2,-2
21546,70000,2,3,2,23,0,0,0,-1,0,0
7951,1.00E+05,2,3,1,53,0,0,0,0,0,0
23106,2.00E+05,2,3,1,32,-2,-2,-2,-2,-2,-2
22062,80000,2,1,2,28,0,0,0,0,0,0
13050,50000,2,3,1,33,1,2,0,0,0,0
21716,30000,2,2,2,24,1,2,2,2,2,2
22754,70000,2,2,2,40,2,0,0,0,0,0
11901,210000,1,2,2,35,1,-2,-2,-2,-2,-2
11855,70000,2,2,1,27,2,2,2,2,2,0
14021,5.00E+05,2,1,1,39,-2,-2,-2,-2,-2,-2
8605,60000,1,2,2,25,0,0,0,0,0,0
17492,1.00E+05,2,3,2,31,0,-1,-1,0,-1,-1
4164,160000,2,2,2,29,-1,-1,-1,-1,-1,-2
22819,360000,2,3,2,35,-1,2,2,-2,-2,-2
6719,2.00E+05,2,2,2,29,0,0,2,0,0,0
21157,280000,1,1,1,37,2,-1,-1,-1,-2,-1
11611,30000,1,2,2,22,0,0,0,0,0,0
485,1.00E+05,2,2,1,43,-1,-1,-1,-1,-1,-1
21126,30000,1,2,3,40,2,0,0,0,0,2
12696,20000,2,3,2,38,-1,-1,2,0,-1,-1
6037,80000,2,3,1,39,-1,-1,-1,-1,-2,-1
16519,30000,1,2,2,26,0,0,0,0,0,0
18192,50000,1,3,1,45,0,0,0,0,0,0
16563,240000,1,2,2,29,-1,-1,-1,-1,-1,-2
8810,30000,1,2,1,59,0,0,0,0,0,0
6716,50000,2,2,2,25,1,-1,-1,-1,-1,-1
15315,150000,2,1,1,37,0,0,0,0,0,0
2519,2.00E+05,2,1,1,38,-2,-2,-2,-2,-2,-2
15845,50000,2,2,1,25,0,-1,-1,-1,-1,-1
962,30000,1,2,2,47,-1,-1,-1,-1,0,-1
11793,80000,2,3,1,40,0,0,-1,-1,-1,-2
19706,1.00E+05,2,2,1,47,-1,-1,-1,-1,-1,-2
12663,50000,1,2,1,38,0,0,0,0,0,0
13254,20000,1,1,1,48,2,2,0,0,0,0
1676,50000,1,2,2,49,0,0,0,0,0,0
14740,290000,2,1,1,36,0,0,0,0,0,0
2430,170000,2,2,2,24,-1,-1,2,0,0,-1
2117,230000,1,2,2,27,-1,-1,-1,-1,0,0
21487,90000,2,1,2,27,0,0,2,0,0,0
13052,80000,2,2,1,35,0,0,-2,-2,-2,-2
7163,90000,2,2,1,26,2,0,0,0,0,0
16676,230000,1,3,1,46,-2,-2,-2,-2,-2,-2
16978,30000,2,2,1,30,1,3,2,2,2,2
1700,3.00E+05,1,1,2,31,-1,-1,-1,-1,0,-1
3558,90000,2,3,1,53,0,0,0,0,0,0
10690,50000,2,1,2,27,-1,-1,-1,-1,-1,-1
13428,50000,1,2,2,24,0,0,0,0,0,0
15317,420000,2,1,1,45,2,0,0,0,0,0
8312,160000,2,2,1,31,-2,-2,-2,-2,-2,-2
10018,360000,2,1,2,47,1,2,0,0,2,0
19493,380000,2,2,1,48,0,0,0,0,0,0
22303,390000,2,2,2,30,0,0,0,-1,-1,0
23039,320000,2,2,1,46,-2,-2,-2,-1,-1,-1
7292,150000,1,1,1,41,2,2,2,0,0,2
10010,30000,2,1,2,23,0,0,0,0,0,0
1017,160000,2,1,2,26,0,0,0,-1,-1,-1
21028,50000,1,2,1,39,2,3,2,0,0,0
15885,70000,2,2,2,25,0,0,0,0,0,0
23180,190000,2,2,1,34,1,-2,-2,-2,-2,-2
20815,180000,1,1,2,37,-1,-1,-1,-1,0,0
2842,330000,1,1,2,47,0,0,0,0,0,0
22373,180000,2,1,2,27,0,0,0,0,0,0
20021,240000,2,1,2,30,-1,-1,-1,-1,-1,0
1876,210000,2,2,1,32,-1,0,0,0,2,0
9110,290000,2,2,1,48,-2,-2,-2,-2,-2,-2
12792,50000,2,2,2,22,0,0,0,0,0,0
20896,390000,1,1,1,41,-2,-2,-2,-2,-2,-2
12963,20000,2,2,1,28,2,-1,-1,-1,-1,-1
17269,50000,2,3,2,33,1,2,2,2,0,0
6770,60000,2,1,1,25,0,0,0,0,0,0
12971,280000,2,2,1,44,0,0,0,0,0,0
7790,250000,2,2,2,26,0,0,0,0,0,-1
15342,170000,2,2,2,30,0,0,0,0,0,0
18896,30000,2,2,2,28,-1,-1,-2,-2,-2,-2
17332,30000,2,3,1,48,0,0,0,0,0,2
4358,30000,2,2,1,43,0,0,0,0,2,2
23361,240000,2,3,0,37,-1,-1,-1,-1,0,0
11787,50000,1,2,2,27,0,0,0,0,0,0
2334,210000,2,1,1,38,-1,-1,2,2,-1,-1
19342,1.00E+05,2,2,1,41,0,0,0,0,0,0
9115,340000,2,1,1,42,0,0,0,0,0,0
21082,240000,1,1,2,41,-2,-2,-2,-2,-2,-2
8908,60000,2,2,2,25,0,0,0,0,0,0
13388,280000,1,3,1,37,0,0,0,0,0,0
1067,1.00E+05,1,3,2,30,0,0,0,0,0,0
23134,280000,2,2,1,37,0,0,0,0,0,0
7192,20000,1,2,1,42,0,0,0,0,0,0
13939,50000,2,2,2,56,0,0,0,0,0,0
16328,180000,2,1,1,49,-2,-2,-2,-2,-2,-2
19650,180000,2,2,1,33,2,2,2,2,2,2
21069,350000,1,1,1,37,-2,-2,-2,-2,-2,-2
22129,220000,2,2,2,28,0,0,0,2,0,0
7348,150000,2,2,2,23,0,0,0,0,0,0
14238,5.00E+05,1,1,2,41,-1,-1,-1,0,0,-1
16556,290000,1,1,1,30,1,-2,-2,-2,-1,-1
7914,80000,2,1,2,29,-1,-1,-1,-1,-1,-1
12555,50000,2,2,1,23,0,0,0,0,0,0
3698,150000,1,1,2,33,-1,2,-1,-1,-1,-1
19076,170000,2,1,1,39,1,2,0,0,0,2
22726,1.00E+05,2,1,2,32,-1,-1,2,-1,-1,-1
5819,170000,2,2,2,30,0,0,2,0,0,0
23744,2.00E+05,2,2,1,50,-2,-1,0,0,-1,0
16279,110000,2,2,2,32,1,-1,-1,-1,-1,0
4013,360000,1,1,2,29,-2,-2,-2,-2,-2,-2
4648,140000,1,1,2,44,-1,-1,-1,-1,-1,-1
18255,80000,1,2,1,52,0,0,0,0,0,0
23428,2.00E+05,2,3,2,33,1,2,0,0,0,0
9012,3.00E+05,2,1,2,48,2,0,0,0,0,0
2028,360000,1,1,2,32,0,0,0,0,-1,-1
6234,2.00E+05,1,3,1,30,0,0,0,0,0,0
9487,350000,1,1,2,32,-1,-1,0,0,-1,-1
14076,250000,1,2,2,42,0,0,0,0,0,0
6996,30000,1,1,2,41,0,0,0,2,2,0
23394,280000,2,2,1,43,-2,-2,-2,-2,-2,-2
4036,360000,2,2,2,36,0,0,0,0,0,0
12652,290000,2,2,2,24,0,0,0,0,0,0
446,220000,1,2,2,34,0,0,0,0,0,0
23389,5.00E+05,2,1,2,34,0,0,0,0,0,0
3807,20000,1,2,2,26,0,0,0,0,0,0
21747,20000,2,1,2,24,0,0,2,-1,-1,0
4227,320000,1,1,1,43,-1,-1,-1,0,0,-1
9656,30000,2,3,1,43,0,0,0,0,0,0
16894,2.00E+05,1,1,1,42,-2,-2,-2,-2,-2,-2
4035,20000,1,2,1,50,0,0,0,0,2,0
23503,310000,2,2,2,31,0,0,0,2,2,0
16312,110000,2,3,1,40,0,0,0,0,0,0
9685,280000,1,2,2,38,2,2,2,0,0,0
23805,80000,2,3,1,50,0,0,0,-1,-1,-1
14540,320000,2,2,2,28,1,-2,-1,-1,0,-1
2882,50000,1,2,2,23,-1,-1,0,0,0,0
21311,30000,1,3,1,52,1,2,2,-1,0,0
16872,30000,1,3,2,31,1,3,2,0,0,0
5171,360000,1,2,1,34,1,-2,-2,-2,-2,-2
15751,90000,2,1,2,23,0,0,0,0,2,0
20758,20000,1,2,2,34,1,2,2,0,0,3
11798,120000,2,2,1,33,0,0,0,0,0,0
3484,50000,1,1,1,29,0,0,0,0,0,0
4783,230000,2,1,2,36,1,-2,-2,-2,-2,-2
14366,90000,2,1,2,26,2,0,0,0,0,0
21826,90000,2,3,2,26,0,0,0,0,0,0
9571,80000,2,3,1,48,2,2,2,0,0,0
8284,20000,1,3,2,51,0,0,0,0,-1,-1
978,180000,1,1,2,28,-1,-1,-1,-1,-1,-1
4704,520000,1,3,1,41,2,2,0,0,0,0
8190,130000,2,2,2,25,-2,-2,-2,-2,-2,-1
16694,250000,1,1,2,35,2,2,2,2,2,2
14701,150000,2,2,1,43,0,-1,0,-1,-1,0
1421,2.00E+05,1,1,2,31,0,0,0,0,0,0
19594,230000,2,1,1,40,-1,-1,-2,-1,-1,-2
1910,80000,2,1,2,29,0,0,0,0,0,0
2152,150000,1,1,2,24,-1,-1,-1,-1,-1,-1
13995,160000,2,1,2,36,-1,3,2,-1,2,-1
12356,1.00E+05,2,2,1,29,0,0,0,0,0,0
5249,30000,2,2,1,28,0,0,0,2,0,0
2463,30000,1,1,2,28,2,0,0,0,0,0
6601,20000,1,2,2,24,1,3,2,2,3,2
17845,20000,1,3,2,26,3,3,2,0,0,0
4857,60000,1,2,2,32,0,0,0,0,0,0
20904,20000,1,3,2,48,3,2,2,7,7,7
22277,230000,2,1,2,28,-2,-2,-2,-2,-2,-1
17346,130000,2,2,1,34,0,0,0,0,-2,-2
2263,220000,1,2,2,26,2,2,2,2,2,0
13894,170000,2,3,1,54,0,0,0,0,0,0
4225,1.00E+05,1,1,1,42,-1,2,-1,-1,-1,-1
21284,50000,1,1,2,48,0,0,0,-1,0,0
15120,20000,1,3,1,56,1,2,2,2,2,0
21518,90000,2,3,1,48,-1,-1,-1,2,-1,0
603,170000,1,1,1,53,0,0,0,0,0,0
19889,20000,2,3,1,48,0,0,0,0,0,0
1572,150000,1,2,1,33,1,2,2,0,0,2
13105,50000,1,3,2,50,0,0,0,0,0,0
9942,30000,2,2,2,22,0,0,2,0,0,0
15573,220000,1,2,1,55,-1,-1,-1,-1,-1,-1
758,230000,2,2,1,30,2,0,-1,-1,-1,-1
5853,2.00E+05,2,2,2,28,1,2,0,0,2,2
23856,2.00E+05,1,2,2,30,0,0,0,0,0,0
9605,290000,1,1,3,55,0,0,2,0,0,0
1533,20000,1,2,2,25,0,0,2,2,4,3
23077,2.00E+05,2,1,2,32,-1,-1,-1,0,0,-1
16580,20000,1,1,2,29,0,0,0,0,0,0
2399,130000,1,1,2,29,0,0,0,0,0,0
10887,120000,2,3,1,47,0,0,0,0,0,0
7850,90000,2,2,1,28,0,0,0,0,0,0
9371,90000,2,2,1,55,0,-1,-1,-1,-1,-1
2577,60000,2,3,1,42,0,0,0,0,0,0
16963,240000,1,1,1,65,0,0,0,0,0,0
8421,50000,1,2,1,40,0,0,0,0,0,0
2974,30000,2,2,1,24,2,2,2,2,2,2
1839,110000,2,2,2,36,0,0,0,0,0,0
16058,80000,2,2,2,29,0,0,0,0,0,0
4413,140000,1,3,1,39,0,0,0,0,0,0
20011,210000,2,2,1,34,0,0,2,0,0,0
9790,240000,2,3,1,33,0,0,0,0,-1,0
16108,280000,2,2,1,42,2,0,0,0,0,0
21332,130000,1,2,1,52,-1,2,-1,-1,0,0
15731,170000,1,1,1,51,-1,-1,-1,-1,-1,-1
451,380000,1,1,1,51,1,-2,-2,-2,-2,-2
9900,360000,2,2,2,34,0,0,0,0,0,0
17973,280000,1,2,2,31,0,0,0,-2,-2,-2
14586,110000,2,1,2,32,1,-2,-2,-2,-2,-2
18694,50000,2,1,2,25,0,0,0,0,0,2
22554,180000,2,1,1,38,1,-2,-2,-2,-2,-2
23695,1.00E+05,2,3,2,54,1,2,2,2,0,0
21128,5.00E+05,1,1,1,41,-1,-1,2,2,-1,2
13008,60000,2,2,1,41,0,0,0,0,0,0
56,5.00E+05,2,1,1,45,-2,-2,-2,-2,-2,-2
5471,140000,1,2,2,27,0,0,0,0,0,0
3230,130000,2,5,2,27,0,0,0,0,0,0
9136,240000,1,2,1,54,0,0,2,0,0,0
18062,150000,1,2,1,31,0,0,-1,-1,0,0
11243,150000,1,1,2,26,0,0,2,2,2,2
18754,440000,2,2,2,27,0,0,0,0,0,0
15752,20000,2,1,2,23,2,0,0,0,0,0
7961,20000,2,1,2,26,0,0,0,0,0,0
22978,3.00E+05,2,2,1,39,0,0,0,-2,-2,-2
2954,20000,1,2,1,38,-1,-1,-1,-1,-1,-1
11862,50000,2,1,2,25,-1,-1,-1,-1,-1,-1
3144,70000,2,2,1,41,2,2,2,2,2,2
8272,60000,2,1,2,32,0,0,0,0,0,0
21121,30000,1,1,2,47,2,2,0,0,0,2
22271,280000,2,1,2,33,0,0,0,0,0,0
19862,50000,2,2,2,27,1,2,0,0,2,2
8683,50000,2,2,2,24,2,2,2,0,0,0
16683,350000,1,2,2,36,0,0,0,0,0,0
1926,470000,2,2,2,26,0,0,0,0,0,0
8110,420000,2,2,1,40,-2,-2,-2,-2,-2,-1
13910,360000,1,1,2,30,-1,-1,-1,-1,-1,-1
9295,140000,2,2,2,27,1,2,2,-1,0,0
10257,1.00E+05,1,2,1,41,0,0,0,0,2,2
22178,310000,2,2,2,27,-1,-1,-1,-1,0,-1
23091,240000,2,2,1,41,-2,-2,-2,-2,-2,-2
10243,150000,2,3,1,29,0,0,0,0,0,0
14473,290000,1,2,1,33,-1,-1,-1,-1,-1,-1
18428,50000,2,2,1,24,0,0,0,0,0,2
19593,170000,2,2,1,45,0,0,0,0,0,0
2893,450000,1,2,2,37,0,0,0,0,0,0
21739,110000,2,2,2,23,0,0,0,0,0,0
